보안등위치명,설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치연도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
성환읍987,1,,충청남도 천안시 서북구 성환읍 성환리 643-7,36.9248221819,127.1276339537,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
성환읍988,1,,충청남도 천안시 서북구 성환읍 성환리 643-1,36.92477413,127.1274185,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
성환읍989,1,,충청남도 천안시 서북구 성환읍 성환리 136-3,36.9249700600,127.1283716000,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
성환읍990,1,,충청남도 천안시 서북구 성환읍 성환리 136-16,36.9248211879,127.1287952485,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
성환읍991,1,,충청남도 천안시 서북구 성환읍 성환리 136-6,36.92503738,127.1289368,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
성환읍992,1,,충청남도 천안시 서북구 성환읍 성환리 136-29,36.9251123900,127.1292352000,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
성환읍993,1,,충청남도 천안시 서북구 성환읍 성환리 136-42,36.92551757,127.1295266,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
성환읍994,1,,충청남도 천안시 서북구 성환읍 성환리 160-2,36.92592711,127.1305227,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
성환읍995,1,,충청남도 천안시 서북구 성환읍 성환리 136-11,36.9255930500,127.1299648000,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
성환읍996,1,,충청남도 천안시 서북구 성환읍 성환리 136-17,36.9246156835,127.1294263315,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
성환읍997,1,,충청남도 천안시 서북구 성환읍 성환리 136-29,36.92511239,127.1292352,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
성환읍998,1,,충청남도 천안시 서북구 성환읍 성환리 136-17,36.9246156835,127.1294263315,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
성환읍999,1,,충청남도 천안시 서북구 성환읍 성환리 136-16,36.9248211879,127.1287863,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동001,1,,충청남도 천안시 서북구 쌍용동 1231,36.8008247500,127.1282411000,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동002,1,,충청남도 천안시 서북구 쌍용동 1231,36.8008247500,127.1282411000,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동003,1,,충청남도 천안시 서북구 쌍용동 1231,36.8008247500,127.1282411000,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동004,1,,충청남도 천안시 서북구 쌍용동 1231,36.8008247500,127.1282411000,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동005,1,,충청남도 천안시 서북구 쌍용동 1231,36.8008247500,127.1282411000,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동006,1,,충청남도 천안시 서북구 쌍용동 1251,36.79987335,127.129386,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동007,1,,충청남도 천안시 서북구 쌍용동 1255,36.79969739,127.1300492,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동008,1,,충청남도 천안시 서북구 쌍용동 1221,36.79991621,127.1303511,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동009,1,,충청남도 천안시 서북구 쌍용동 1222,36.80017471,127.1304581,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동010,1,,충청남도 천안시 서북구 쌍용동 1205,36.8005163,127.1302351,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동011,1,,충청남도 천안시 서북구 쌍용동 1203,36.80046697,127.1298535,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동012,1,,충청남도 천안시 서북구 쌍용동 1201,36.80052654,127.1294321,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동013,1,,충청남도 천안시 서북구 쌍용동 1191-1,36.80125089,127.1307144,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동014,1,,충청남도 천안시 서북구 쌍용동 1191-4,36.80125495,127.1304703,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동015,1,,충청남도 천안시 서북구 쌍용동 1194-1,36.80116039,127.1299275,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동016,1,,충청남도 천안시 서북구 쌍용동 1178,36.80109406,127.130867,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동017,1,,충청남도 천안시 서북구 쌍용동 1191-1,36.80125089,127.1307167,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동018,1,,충청남도 천안시 서북구 쌍용동 1191,36.8012085,127.1302605,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동019,1,,충청남도 천안시 서북구 쌍용동 1188,36.80166306,127.1296475,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동020,1,,충청남도 천안시 서북구 쌍용동 1190-1,36.80143738,127.1307655,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동021,1,,충청남도 천안시 서북구 쌍용동 1179-1,36.80171183,127.130661,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동022,1,,충청남도 천안시 서북구 쌍용동 1189,36.80148545,127.1303132,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동023,1,,충청남도 천안시 서북구 쌍용동 1180,36.80191276,127.130722,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동024,1,,충청남도 천안시 서북구 쌍용동 1148,36.80211718,127.130754,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동025,1,,충청남도 천안시 서북구 쌍용동 1144,36.80224576,127.1299404,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동026,1,,충청남도 천안시 서북구 쌍용동 1148,36.80211718,127.130754,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동027,1,,충청남도 천안시 서북구 쌍용동 1149,36.80228043,127.1307339,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동028,1,,충청남도 천안시 서북구 쌍용동 1149,36.80229157,127.1307339,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동029,1,,충청남도 천안시 서북구 쌍용동 1149,36.80229157,127.1307339,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동030,1,,충청남도 천안시 서북구 쌍용동 1145,36.80238692,127.1300674,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동031,1,,충청남도 천안시 서북구 쌍용동 1158-1,36.80277385,127.1309761,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동032,1,,충청남도 천안시 서북구 쌍용동 1084-1,36.8037020700,127.1303345000,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동033,1,,충청남도 천안시 서북구 쌍용동 1082-1,36.80355289,127.1309442,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동034,1,,충청남도 천안시 서북구 쌍용동 1089-1,36.80327988,127.1310114409,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동035,1,,충청남도 천안시 서북구 쌍용동 1025,36.80399731,127.1311165,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동036,1,,충청남도 천안시 서북구 쌍용동 1025,36.80399731,127.1311165,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동037,1,,충청남도 천안시 서북구 쌍용동 1030,36.80404194,127.130527,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동038,1,,충청남도 천안시 서북구 쌍용동 1030,36.80404194,127.130527,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동039,1,,충청남도 천안시 서북구 쌍용동 989,36.80452904,127.1303167,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동040,1,,충청남도 천안시 서북구 쌍용동 1028,36.80424398,127.1306076,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동041,1,,충청남도 천안시 서북구 쌍용동 1026,36.80416139,127.1310465,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동042,1,,충청남도 천안시 서북구 쌍용동 1026-1,36.80413055,127.1312259,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동043,1,,충청남도 천안시 서북구 쌍용동 1009,36.8041954,127.1315139,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동044,1,,충청남도 천안시 서북구 쌍용동 992,36.8044848770,127.1310390159,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동045,1,,충청남도 천안시 서북구 쌍용동 992,36.8044848770,127.1310390159,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동046,1,,충청남도 천안시 서북구 쌍용동 992,36.8044848770,127.1310390159,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동047,1,,충청남도 천안시 서북구 쌍용동 992,36.8044848770,127.1310390159,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동048,1,,충청남도 천안시 서북구 쌍용동 990,36.80479431,127.1304906,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동049,1,,충청남도 천안시 서북구 쌍용동 988,36.80474382,127.1302261,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동050,1,,충청남도 천안시 서북구 쌍용동 945,36.80542745,127.1303482,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동051,1,,충청남도 천안시 서북구 쌍용동 945-1,36.8053637500,127.1306374000,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동052,1,,충청남도 천안시 서북구 쌍용동 949,36.80531042,127.1313544,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동053,1,,충청남도 천안시 서북구 쌍용동 950,36.80501668,127.1314545,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동054,1,,충청남도 천안시 서북구 쌍용동 949,36.80531042,127.1313544,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동055,1,,충청남도 천안시 서북구 쌍용동 948-1,36.8054605,127.1314783,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동056,1,,충청남도 천안시 서북구 쌍용동 993,36.80546822,127.1317062,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동057,1,,충청남도 천안시 서북구 쌍용동 889,36.80696421,127.132186,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동058,1,,충청남도 천안시 서북구 쌍용동 947,36.8055954,127.1311723,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동059,1,,충청남도 천안시 서북구 쌍용동 944,36.80556461,127.1309546,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동060,1,,충청남도 천안시 서북구 쌍용동 944-1,36.80565643,127.1307428,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동061,1,,충청남도 천안시 서북구 쌍용동 944-2,36.80568695,127.1304841,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동062,1,,충청남도 천안시 서북구 쌍용동 880,36.80724453,127.1308179,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동063,1,,충청남도 천안시 서북구 쌍용동 881,36.80718973,127.1310716,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동064,1,,충청남도 천안시 서북구 쌍용동 884,36.80719875,127.1313477,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동065,1,,충청남도 천안시 서북구 쌍용동 888,36.80711399,127.1317667,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동066,1,,충청남도 천안시 서북구 쌍용동 885,36.8071237,127.1315426,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동067,1,,충청남도 천안시 서북구 쌍용동 888,36.80711399,127.1317667,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동068,1,,충청남도 천안시 서북구 쌍용동 877,36.80747223,127.1304989,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동069,1,,충청남도 천안시 서북구 쌍용동 878,36.80734511,127.1302227,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동070,1,,충청남도 천안시 서북구 쌍용동 875,36.80745192,127.1296201,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동071,1,,충청남도 천안시 서북구 쌍용동 895,36.8071978600,127.1294055000,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동072,1,,충청남도 천안시 서북구 쌍용동 869,36.80771276,127.1290725,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동073,1,,충청남도 천안시 서북구 쌍용동 869-1,36.80754529,127.1290266,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동074,1,,충청남도 천안시 서북구 쌍용동 868,36.80736503,127.1289775,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동075,1,,충청남도 천안시 서북구 쌍용동 866,36.80713769,127.1286411,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동076,1,,충청남도 천안시 서북구 쌍용동 866,36.80713769,127.1286411,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동077,1,,충청남도 천안시 서북구 쌍용동 896,36.80695724,127.1295274,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동078,1,,충청남도 천안시 서북구 쌍용동 893,36.80691528,127.1295776,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동079,1,,충청남도 천안시 서북구 쌍용동 890,36.8069704859,127.1301772576,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동080,1,,충청남도 천안시 서북구 쌍용동 890,36.8069704859,127.1301772576,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동081,1,,충청남도 천안시 서북구 쌍용동 890,36.8069704859,127.1301772576,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동082,1,,충청남도 천안시 서북구 쌍용동 890,36.8069704859,127.1301772576,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동083,1,,충청남도 천안시 서북구 쌍용동 899,36.80682005,127.129464,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동084,1,,충청남도 천안시 서북구 쌍용동 899,36.80682005,127.129464,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동085,1,,충청남도 천안시 서북구 쌍용동 942,36.80567417,127.130155,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동086,1,,충청남도 천안시 서북구 쌍용동 939,36.80569832,127.1297369,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동087,1,,충청남도 천안시 서북구 쌍용동 939,36.80569832,127.1297369,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동088,1,,충청남도 천안시 서북구 쌍용동 938,36.80567275,127.1292199,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동089,1,,충청남도 천안시 서북구 쌍용동 936,36.80567275,127.1292199,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동090,1,,충청남도 천안시 서북구 쌍용동 934-1,36.80578494,127.1292251,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동091,1,,충청남도 천안시 서북구 쌍용동 899,36.80682005,127.129464,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동092,1,,충청남도 천안시 서북구 쌍용동 899,36.80682005,127.129464,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동093,1,,충청남도 천안시 서북구 쌍용동 899,36.80682005,127.129464,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동094,1,,충청남도 천안시 서북구 쌍용동 899,36.80687332,127.129464,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동095,1,,충청남도 천안시 서북구 쌍용동 930,36.80589399,127.1286263,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동096,1,,충청남도 천안시 서북구 쌍용동 915,36.80591734,127.1283951,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동097,1,,충청남도 천안시 서북구 쌍용동 929,36.80571849,127.1285923,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동098,1,,충청남도 천안시 서북구 쌍용동 932,36.80563769,127.1288681,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동099,1,,충청남도 천안시 서북구 쌍용동 933,36.80567275,127.1290212000,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동100,1,,충청남도 천안시 서북구 쌍용동 937,36.80567275,127.1292199,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동101,1,,충청남도 천안시 서북구 쌍용동 941,36.80555074,127.1299506000,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동102,1,,충청남도 천안시 서북구 쌍용동 943,36.80555074,127.1300505,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동103,1,,충청남도 천안시 서북구 쌍용동 962,36.8050399400,127.1299338000,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동104,1,,충청남도 천안시 서북구 쌍용동 967,36.80526361,127.1295828,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동105,1,,충청남도 천안시 서북구 쌍용동 986-1,36.80479157,127.129825,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동106,1,,충청남도 천안시 서북구 쌍용동 966,36.80501175,127.1293728,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동107,1,,충청남도 천안시 서북구 쌍용동 973,36.80519711,127.1290862,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동108,1,,충청남도 천안시 서북구 쌍용동 974,36.80518912,127.1289791,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동109,1,,충청남도 천안시 서북구 쌍용동 926,36.8052613,127.128478,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동110,1,,충청남도 천안시 서북구 쌍용동 925,36.80505068,127.1284714,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동111,1,,충청남도 천안시 서북구 쌍용동 924,36.8048095148,127.1283635878,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동112,1,,충청남도 천안시 서북구 쌍용동 1038,36.80427974,127.1292191,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동113,1,,충청남도 천안시 서북구 쌍용동 1034,36.80421271,127.1298581,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동114,1,,충청남도 천안시 서북구 쌍용동 986-1,36.80479157,127.129825,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동115,1,,충청남도 천안시 서북구 쌍용동 1034-1,36.80418563,127.1296005,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동116,1,,충청남도 천안시 서북구 쌍용동 1038,36.80427974,127.1292419,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동117,1,,충청남도 천안시 서북구 쌍용동 1038,36.80427974,127.1292871,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동118,1,,충청남도 천안시 서북구 쌍용동 1040-2,36.80429592,127.1288834,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동119,1,,충청남도 천안시 서북구 쌍용동 1043,36.80442201,127.1284748,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동120,1,,충청남도 천안시 서북구 쌍용동 1047,36.80431366,127.1282802,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동121,1,,충청남도 천안시 서북구 쌍용동 1052,36.8040604300,127.1281888000,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동122,1,,충청남도 천안시 서북구 쌍용동 1067-1,36.80385629,127.1287245,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동123,1,,충청남도 천안시 서북구 쌍용동 1068-1,36.80370331,127.1291351,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동124,1,,충청남도 천안시 서북구 쌍용동 1070,36.80374954,127.1293569,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동125,1,,충청남도 천안시 서북구 쌍용동 1074,36.8037904,127.1298218,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동126,1,,충청남도 천안시 서북구 쌍용동 1260,36.8079646200,127.129173,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동127,1,,충청남도 천안시 서북구 쌍용동 845,36.80817648,127.129425,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동128,1,,충청남도 천안시 서북구 쌍용동 841,36.80812752,127.1299224,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동129,1,,충청남도 천안시 서북구 쌍용동 840,36.8079273500,127.1303101,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동130,1,,충청남도 천안시 서북구 쌍용동 839,36.80792735,127.1303651,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동131,1,,충청남도 천안시 서북구 쌍용동 836,36.8079338674,127.1309080499,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동132,1,,충청남도 천안시 서북구 쌍용동 863,36.80771441,127.1288782,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동133,1,,충청남도 천안시 서북구 쌍용동 1248,36.79970968,127.1289376,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동134,1,,충청남도 천안시 서북구 쌍용동 889,36.80696421,127.132186,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동135,1,,충청남도 천안시 서북구 쌍용동 889,36.80696421,127.132186,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동136,1,,충청남도 천안시 서북구 쌍용동 889,36.80696421,127.132186,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동137,1,,충청남도 천안시 서북구 쌍용동 944-2,36.80560303,127.1304841,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동138,1,,충청남도 천안시 서북구 쌍용동 989,36.80452904,127.1303167,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동139,1,,충청남도 천안시 서북구 쌍용동 1032,36.80419019,127.1302635,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동140,1,,충청남도 천안시 서북구 쌍용동 1085,36.80367724,127.1300049,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동141,1,,충청남도 천안시 서북구 쌍용동 1259,36.80853465,127.129991,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동142,1,,충청남도 천안시 서북구 쌍용동 826,36.80757986,127.1320343,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동143,1,,충청남도 천안시 서북구 쌍용동 827-1,36.80788963,127.1321693,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동144,1,,충청남도 천안시 서북구 쌍용동 794,36.8085237627,127.1318613770,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동145,1,,충청남도 천안시 서북구 쌍용동 793-2,36.80856906,127.1317245,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동146,1,,충청남도 천안시 서북구 쌍용동 793,36.80887858,127.1318119,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동147,1,,충청남도 천안시 서북구 쌍용동 792,36.80919389,127.1318054,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동148,1,,충청남도 천안시 서북구 쌍용동 790-1,36.80958557,127.1319887,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동149,1,,충청남도 천안시 서북구 쌍용동 848,36.80853465,127.129991,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동150,1,,충청남도 천안시 서북구 쌍용동 848,36.80853465,127.129991,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동151,1,,충청남도 천안시 서북구 쌍용동 848,36.80853465,127.129991,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동152,1,,충청남도 천안시 서북구 쌍용동 848,36.80853465,127.129991,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동153,1,,충청남도 천안시 서북구 쌍용동 789,36.8098259,127.1320973,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동154,1,,충청남도 천안시 서북구 쌍용동 818,36.8087486600,127.1323013,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동155,1,,충청남도 천안시 서북구 쌍용동 809-1,36.8093656,127.132431,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동156,1,,충청남도 천안시 서북구 쌍용동 510-3,36.79619586,127.1289485,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동157,1,,충청남도 천안시 서북구 쌍용동 380-27,36.79682098,127.1312465,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동158,1,,충청남도 천안시 서북구 쌍용동 542-3,36.79742004,127.1314916,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동159,1,,충청남도 천안시 서북구 쌍용동 380-56,36.7972327,127.1318986,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동160,1,,충청남도 천안시 서북구 쌍용동 380-28,36.79687119,127.1312465,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동161,1,,충청남도 천안시 서북구 쌍용동 380-31,36.79664612,127.1322479,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동162,1,,충청남도 천안시 서북구 쌍용동 380-24,36.79730131,127.1307211,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
쌍용1동163,1,,충청남도 천안시 서북구 쌍용동 389-12,36.79672883,127.1310539,,,041-521-6444,충청남도 천안시 서북구청 건설과,2024-07-31
